pos:2975 neg:4313
新卡	72	326	41	30	87	0.305612444	3.44424946994632	1.03972077083992	1
足球赛事分析	410	185	155	69	64	NULL	4.12113005399281	3.70466260968527	0
office	328	5009	936	1875	1650	0.046269498	5.71828977470567	4.62106989055439	0
原始股	153	498	230	176	246	0.008801086	4.53693221614515	3.52559331613068	0
炒股指荐	128	1	106	NULL	NULL	0.488567416	NULL	NULL	1
同志群	69	2226	232	2510	1799	0.898111427	6.81394380062735	5.74437990847294	1
招聘兼职	190	2448	331	1259	2321	0.049560356	5.67644126370984	5.58795750825012	0
使命召唤ol	487	1063	1207	622	647	0.537028481	5.29937318365853	4.18092202171667	0
新手开店	223	303	325	64	186	0.088465431	3.36895677440204	2.91620515039136	0
业绩评估	134	NULL	252	NULL	NULL	0.057900005	NULL	NULL	1
玉溪烟批发	51	NULL	NULL	NULL	NULL	0.067916195	NULL	NULL	1
足彩推荐	571	997	529	290	93	NULL	4.34884365653512	3.98773438098104	0
六合心水论坛	71	82	2	5	1	0.35931284	1.38629436111989	0	1
贷款咨询	86	883	180	343	511	0.00989999	4.90451207867845	4.7799766497362	1
热玛吉	76	21	32	5	23	0.065965806	2.43079132887823	1.56071040904141	1
旅游指南	113	138	9	26	36	0.036704823	3.30741996375981	2.24297322643815	1
统计	147	28773	269	15411	5584	0.169702473	6.89981127101074	5.91756657167253	1
男人天堂	66	20	NULL	NULL	NULL	0.480463572	NULL	NULL	1
福特车友会	323	434	53	180	76	0.015925729	5.19644420285759	4.73255605268448	0
heike	69	84	3	11	5	0.383173894	2.99706872708902	0.693147180559945	1
音乐▄信用卡	1119	NULL	1	NULL	NULL	NULL	NULL	NULL	1
生活大爆炸	492	441	558	80	31	NULL	3.5462231316375	2.16395565688206	0
找养生spa	69	NULL	NULL	NULL	NULL	0.168114697	NULL	NULL	1
百ྉ度ྉ云	106	69	27	22	23	NULL	0.807422543339633	0	1
同甘共苦	160	3757	74	180	817	0.548402846	4.91016824203869	3.40041689034476	1
qq号码交易	53	122	27	32	40	0.119434384	2.31904276238178	1.38629436111989	1
银行数据	359	46	194	11	5	0.046683407	2.47622064959816	2.04319187054512	0
打折电脑	484	NULL	1748	NULL	NULL	NULL	NULL	NULL	1
美容肤	72	4	NULL	NULL	NULL	0.037916551	NULL	NULL	1
白户保额	148	50	NULL	NULL	NULL	0.05848894	NULL	NULL	1
笔试 面试	NULL	13	11	NULL	14	0.085731143	NULL	NULL	1
贴现	738	822	777	663	705	NULL	4.36964761291856	3.47527581431466	0
通比牛牛	51	12	24	2	10	0.288796962	1.09861228866811	0.693147180559945	1
信息咨询	105	2730	220	412	1923	0.16919966	5.7291397796734	5.20328805467509	1
小视頻	376	188	32	36	51	0.056004815	2.62504815873254	1.38629436111989	0
分数线	5530	283	2528	18	242	NULL	3.46761799076894	2.18732231884925	0
假烟批发	65	2	8	1	3	0.067916195	0.693147180559945	0	1
通用机打票	56	52	1	2	3	0.009640665	0.693147180559945	0.693147180559945	1
篮球🏀	248	4261	307	1830	767	NULL	5.51810341267911	5.17040087015764	1
动车票	55	83	64	7	50	0.164567484	2.27424093073177	2.07944154167984	1
补缴养老保险	183	25	356	6	3	0.016798666	1.6094379124341	0.693147180559945	1
蚌埠	242	8580	497	5211	2989	0.031610811	6.91425312812109	6.78941324922326	0
京东晒图返现	67	66	NULL	NULL	NULL	0.008500716	NULL	NULL	1
山东一区	187	946	349	452	663	0.205656731	4.81115934762962	3.03236534396307	0
开挂辅助	67	121	4	13	5	0.180056646	3.40323167348878	2.25385758960135	1
清纯名流,	589	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
办理银行卡	61	52	NULL	1	6	0.022766517	0	0	1
制服	504	1748	776	544	843	NULL	5.75300555373876	4.69182830736264	0
漫威	337	1684	1166	1170	1112	0.164567484	5.70144355013112	4.62025337812524	0
江苏贷款	69	41	211	50	55	0.008467655	2.93176909442437	2.410748162775	1
笑话大全	94	116	18	6	11	0.148570026	2.07944154167984	1.09861228866811	1
皮肤病	197	1060	329	464	738	0.060682477	4.92533629840582	4.51621803570157	0
补习	185	5178	204	510	517	0.184141847	5.68920725347912	4.67710155869439	0
短期工	300	1105	1328	178	1905	0.164567484	4.56790563673104	3.93080574234219	0
小户型	4479	180	5472	32	94	NULL	4.06290316822151	3.10649690464602	0
淘宝刷单2	399	166	197	7	1	NULL	1.89892678933633	0.636514168294813	1
美容教学	59	62	3	3	3	0.009916609	1.56071040904141	0	1
代办信用卡	154	1077	47	105	92	0.029746045	2.00418892267508	2.72722973516418	1
时时彩人工计划	55	66	14	12	13	0.047559402	0	0	1
专业课	236	2418	655	276	2411	0.055841646	5.23092538593281	4.76830305288923	1
ktv	2784	26686	4649	7355	10890	NULL	6.59494900620274	5.66952081600817	0
盗邮箱盗微信	100	113	16	NULL	NULL	0.271271756	NULL	NULL	1
时时彩投注平台	56	17	142	2	8	0.162433534	0	0	1
百度负面删除屏蔽	60	60	1	1	1	0.080241973	0	0	1
出游	244	6606	444	359	4569	0.123854711	5.44833142919415	4.76281351243123	0
同寝	145	907	14	24	14	0.795132465	3.8597008492309	1.38629436111989	1
超优惠秒杀群	87	297	4	9	2	0.150340276	1.79175946922805	1.38629436111989	1
美衣	210	3150	144	577	481	0.164567484	5.6045991839187	4.86512552308669	0
心态调整	8216	30	3915	1	18	NULL	0.693147180559945	0	1
新闻中心	62	2996	7	313	142	0.129273004	5.46367058202851	4.34103792448667	1
借贷宝推广	50	386	46	93	62	0.041947876	3.36754808148791	3.06596451198363	1
高血压	196	898	400	430	793	0.046829463	4.84210787554457	3.75902214413207	0
幼儿	2897	145897	2755	1732	2682	NULL	6.6192978046477	5.67400868628352	0
出版	1484	6321	2026	1236	2140	NULL	5.70907155895078	4.66372460304246	0
平码	180	412	64	61	83	0.164567484	3.82826686626082	2.69081222054019	0
网上找兼职打字群	53	53	1	1	1	0.328978525	0	0	1
广ت西ت快ت三	67	23	NULL	NULL	NULL	NULL	NULL	NULL	1
拳击	199	1081	475	466	674	0.025808365	5.5526238588692	4.7335812167086	0
独立	182	19878	181	1455	5512	0.217389629	6.86903843104153	6.1631977134164	1
中信银行	364	464	50	52	91	0.009099219	3.88800093568376	3.10569961267572	0
毕业证	334	2366	57	83	575	0.174884454	4.71020369824754	3.36913267380824	0
大7mpv	99	2	5	NULL	NULL	0.248942517	NULL	NULL	1
华外支商	161	209	51	37	26	0.693233251	2.81513449825305	2.28570958520266	0
泡脚	816	440	708	92	81	NULL	4.26572384094909	2.71713632483924	0
龙岩	173	6422	356	3132	2045	0.069076349	6.69818008344595	6.4983303042258	0
双排	237	2134	589	481	2787	0.052158809	4.9327358924282	3.88422264814831	1
运动户外珠宝手表	56	NULL	87	NULL	NULL	0.008572997	NULL	NULL	1
益盟好股	93	2	89	9	1	0.381186839	2.00288304109065	1.03972077083992	1
信用卡垫还	173	95	17	18	41	0.026824591	3.19351236740889	2.75554979066418	0
p图	283	1907	758	802	1435	0.163321715	5.50148273979722	4.68353247218018	0
辐射检测	50	8	3	2	1	0.077180792	1.94591014905531	0.693147180559945	1
爱情片	593	447	198	124	140	NULL	3.74630288015623	3.18123869611227	0
信用卡款	57	NULL	NULL	NULL	2	0.009857038	NULL	NULL	1
现货交流	270	2103	266	1240	440	0.027367641	4.77251685669087	4.79727761481478	0
证券从业	469	460	435	272	389	NULL	3.96199953540081	3.14010375371102	0
传统钓	326	134	489	15	222	0.164567484	3.22571521034611	2.27186851269656	0
集合竞价资	63	NULL	NULL	NULL	NULL	0.05797996	NULL	NULL	1
除皱	348	405	96	27	159	0.010027377	3.80417856667794	3.29805342328462	0
回忆往事	389	4156	41	341	210	0.85850255	4.9161039093655	2.484906649788	1
团体旅游	10470	103	7947	NULL	111	NULL	NULL	NULL	1
公卫执医考试	50	51	NULL	1	NULL	0.035201806	0.693147180559945	0	1
漂亮的我	323	112	1	1	5	0.862493443	0	0	1
注册报名	1207	16	291	4	23	NULL	2.19722457733622	1.6094379124341	1
华语	10131	875	5016	240	536	NULL	5.50557511510585	4.87188971321399	0
贝贝游戏币	57	5	87	3	NULL	0.037507985	0	0	1
dj	13122	18724	8947	5759	5142	NULL	6.81087446917582	5.5052700508528	0
剑网3	430	1244	1375	532	493	NULL	5.74701628943789	5.05270169778885	0
破解网站	413	210	5	8	14	NULL	1.15374194270109	0.867563228481461	1
淘宝店铺装修	324	329	507	259	386	0.010560156	4.51729076032845	4.03530069973849	0
书籍	391	4361	804	795	4434	0.073921324	5.88375781044901	5.38413688700943	0
有声小说	193	288	602	283	418	0.032214842	4.98210796524726	4.24065561722739	0
挖矿	358	2249	1386	2143	2916	0.080659116	5.92786568879829	5.10442849599541	0
职称考试	536	500	951	288	566	NULL	4.68004664849679	4.27381302336599	0
去黑眼圈	59	27	11	NULL	7	0.180999999	NULL	NULL	1
报废了	50	90	NULL	11	11	0.165817121	2.63478465942153	1.09861228866811	1
卡	120	200	18	29	27	0.26397459	1.34297129288636	0	1
新华信	148	45	172	5	3	0.037602375	1.83437197028162	1.38629436111989	1
趣事	205	8198	251	371	5445	0.331197185	5.43697469726945	4.44267111623438	0
清洗液加火碱	54	NULL	6	NULL	NULL	0.176738767	NULL	NULL	1
动力	88	19049	125	2957	6252	0.152686298	7.01713910813009	6.41031576222722	1
时时彩招商	1332	82	65	40	10	NULL	2.80642981637438	2.02532622077007	0
凤凰信誉	69	34	NULL	2	2	0.026342175	1.38629436111989	0	1
淘宝删差评	586	315	976	786	648	NULL	2.22002532783454	1.05492016798614	0
经济补偿金	321	3	332	NULL	9	0.018640349	NULL	NULL	1
快三快三	150	183	12	NULL	NULL	0.174110469	NULL	NULL	1
r&b	38	NULL	67	27	50	NULL	4.24874231228876	2.36060911398924	0
赛ྉ车ྉ群	94	37	81	25	27	NULL	0.525321319515595	0	1
英菲尼迪	180	600	138	249	231	0.021534705	4.51108377764293	3.84276348341463	0
止跌筹股盘	66	NULL	NULL	NULL	NULL	0.049836456	NULL	NULL	1
生活服务	359	1993	601	590	1117	0.479065783	5.52469620382721	5.42122684222065	0
产品经理	397	987	1092	739	1008	NULL	4.91152425135984	4.49055742218495	0
时时彩代理	204	202	76	49	46	0.133960529	2.83683367742675	2.30258509299405	0
淘宝客服任务赚钱	55	NULL	2	NULL	NULL	0.055938876	NULL	NULL	1
3dmax	494	1216	1728	1042	1809	0.19757126	5.04621684855734	4.21000218436485	0
福特野马俱乐部	66	2	4	1	NULL	0.018330083	0	0	1
劳务费	79	419	7	13	64	0.059029602	2.35167330190463	1.32966134885476	1
新生娱乐	55	102	22	22	17	0.158041282	2.67795000336388	0.693147180559945	1
天天特价	1613	5667	2729	2298	1950	NULL	5.25987305976358	3.67535437507374	0
哈娄美容减肥	216	1	1136	3	13	0.078921313	1.01140426470735	0	1
cos	2758	9267	7568	7720	7924	NULL	6.68086326424352	5.61412042338437	0
网络软件创业加盟	59	NULL	4	NULL	NULL	0.02821021	NULL	NULL	1
品牌推广	214	948	440	163	729	0.090097351	5.03176536198489	4.50707757375547	0
帝国	226	63232	378	26013	9060	0.096592559	7.65210519901173	7.10070830021056	1
coc	1953	11624	3677	8615	4019	NULL	7.13614166240813	5.59958737559382	0
业主维权	266	1927	732	1224	1142	0.110999819	6.00110322208404	5.1909368925799	1
双眼皮	1583	2895	834	275	1210	NULL	4.5388404593564	4.01791801946109	0
美元外币交流	383	NULL	16	NULL	NULL	0.054126778	NULL	NULL	1
重庆酒托	50	27	14	12	6	0.040549583	1.65694655002062	0.689009238476659	1
网贷交流	63	409	128	351	119	0.243894006	4.1613101589613	4.27281450098162	1
微信推广	738	836	1149	392	912	NULL	4.87779712191758	4.38428990028363	0
a股股票短线内参	115	3	140	NULL	NULL	0.005237111	NULL	NULL	1
书房	1167	885	1414	262	147	NULL	5.1672432723569	4.42239232684592	0
科雷	53	41	1	4	7	0.096933261	1.83437197028162	0.693147180559945	1
君威团购	61	18	15	9	9	0.005548732	2.66946747011752	2.24503527412618	1
现货原油投资	232	453	92	96	380	0.003717073	3.3691658031175	2.18386477979008	0
发牢骚	50	2110	34	40	674	0.649791661	3.95958860401778	2.36938211969468	1
妖股	2665	2364	2518	833	1825	NULL	5.51250797243214	4.80756283018096	0
羊癫疯	239	306	98	23	57	0.202995237	3.51913765319464	2.09827373952525	0
摄影交流	280	3310	961	3092	2020	0.067032446	5.70760431934853	5.81085268721304	0
追剧	298	2079	628	368	1032	0.164567484	5.38546507366745	4.44232030685045	0
淘宝店铺解封	407	391	117	67	80	NULL	2.18989761870789	0	0
语言能力	709	67	504	4	36	NULL	2.45831132968308	0.693147180559945	1
义乌	299	12993	895	11838	6783	0.027239379	6.74134697900203	6.59174364329124	0
同盟	73	15014	93	4352	1693	0.358342035	7.5172981497771	6.92286113573119	1
高原婚纱照	126	NULL	NULL	NULL	NULL	0.029711899	NULL	NULL	1
互赞群	813	47960	2181	38494	12465	NULL	5.83031269780601	5.05250893614152	0
黄金喊单	1013	779	721	317	387	NULL	4.02427293298425	3.18292178079193	0
酒店小妞	125	NULL	NULL	NULL	NULL	0.213352143	NULL	NULL	1
出街	73	180	NULL	8	15	0.15398718	3.07522054805437	1.56071040904141	1
同在郑州	59	39	132	1	64	0.106579034	0.693147180559945	0	1
钢化膜	351	391	288	273	400	0.164567484	5.0181180961624	4.08145633608916	0
咨询发票	60	8	1	1	1	0.043763954	0.693147180559945	0.693147180559945	1
の蕾丝加	733	145	NULL	NULL	NULL	NULL	NULL	NULL	1
股票金货	58	NULL	NULL	NULL	NULL	0.008937853	NULL	NULL	1
信用卡提额技巧	61	18	3	1	7	0.023939561	0.693147180559945	0	1
承诺	73	41585	66	4636	7045	0.376901895	6.00392765159582	5.06247351198271	1
we are木累	482	NULL	NULL	NULL	NULL	0.609769721	NULL	NULL	1
牛股市户	66	NULL	NULL	NULL	NULL	0.072333551	NULL	NULL	1
新都桥婚纱照	135	NULL	NULL	NULL	NULL	0.019783513	NULL	NULL	1
学习方法	184	1994	407	103	2016	0.226715646	4.14024572489674	3.41372852041548	0
考研交流	697	10328	5015	6202	6455	NULL	5.50344717926126	5.98128177492891	0
代理群	136	18924	127	7152	1355	0.35590537	7.93210708762844	6.85467715087961	1
法律援助	585	719	777	400	436	NULL	4.97827066040281	4.67537082133714	0
淘宝刷单群1	63	18	13	2	NULL	0.00838204	1.09861228866811	0	1
nbjmbm	176	NULL	NULL	NULL	NULL	0.383173894	NULL	NULL	1
淘宝刷单群2	50	15	10	6	NULL	0.007892294	1.6094379124341	0.693147180559945	1
拼多多砍价群	1067	972	5235	4756	4762	NULL	3.36119354578307	0	1
爷们儿!	313	11	110	4	NULL	0.860378684	0	0	1
手刷	172	809	347	339	332	0.164567484	4.70529661076525	3.32744364851423	0
财付通解封	57	5	7	NULL	NULL	0.017690919	NULL	NULL	1
美女妹妹友	126	NULL	NULL	NULL	NULL	0.910006752	NULL	NULL	1
美女视频	601	925	69	108	58	NULL	4.0068843730072	2.98859761724043	0
讨账追债收账讨债	59	17	58	22	22	0.041110413	0	0	1
创业贷款	165	164	209	90	189	0.009009634	3.75595443712631	3.20613983519044	0
新股民	481	648	543	165	408	NULL	4.06139417313776	4.55918209184073	0
bbin游戏	273	7	16	3	1	0.050361729	1.33217904021012	0	1
劳保票保洁费票	179	NULL	NULL	NULL	NULL	0.061624712	NULL	NULL	1
365bet	209	845	5	25	112	0.3997268	3.09775282480459	2.53779418467608	1
科尔尼	120	1	136	NULL	1	0.043651969	NULL	NULL	1
公积金代理	60	23	93	4	36	0.02673774	1.55958115625988	1.32966134885476	1
死飞	316	1041	464	344	526	0.164567484	5.67217747948289	5.08727947351954	0
网上购物	197	2762	342	390	1632	0.053592569	4.82644043967563	4.11881582456677	0
合肥贷款	50	117	152	162	60	0.014184534	3.79993491681868	3.05383292148589	1
公募基金	2191	46	1805	3	27	NULL	2.07944154167984	0	1
运动户外	5147	220	4433	114	93	NULL	4.73524395155057	4.1970599860718	0
cs75	235	316	300	396	394	0.42256238	5.00122361591633	4.2928797556935	0
闺密群	57	4800	2	155	34	0.894443735	4.20366754028288	3.18367297148379	1
音乐与舞蹈学	50	68	6	1	4	0.027461258	0.693147180559945	0	1
整形整容	192	532	59	122	194	0.023728517	3.23164611714863	3.94815708026098	0
散步	203	3663	379	538	1842	0.295337294	5.45701461226987	4.20546040793396	0
宝马迷你	61	12	5	3	NULL	0.029572459	1.74786809746676	1.6094379124341	1
短线精英	268	70	753	41	23	0.012366166	3.50930754899144	3.35462479700817	0
黄金分析	272	321	162	43	63	0.022982305	3.08200322643685	2.78167666900068	0
绅宝x25	162	25	25	18	19	0.234273781	2.99515544411126	2.66224772957239	0
全天计划	92	517	35	78	169	0.326285938	3.72776084641396	2.69275862077511	1
凤凰平台	587	679	467	94	175	NULL	3.45028559057274	2.33837170480357	0
我爱竞赛网	1017	1266	1964	729	1623	NULL	4.91109678136809	4.70025395404348	0
发改委	174	1017	168	227	291	0.062293179	5.10211289181004	4.20850115359984	0
maya	406	1045	995	509	890	0.041612819	5.17111815882209	4.07375491313613	0
时时彩玩法	76	50	15	4	16	0.057081859	1.38629436111989	0.693147180559945	1
名侦探柯南	5341	2355	3143	1066	798	NULL	5.34958392903765	3.77244001742124	1
网店交流	261	933	288	357	250	0.129058227	4.20466967913049	3.86333575036776	0
超级mmm	148	196	66	24	29	0.166255605	3.60380515685478	2.34106561356211	1
相亲邂逅	87	41	328	2	60	0.450254132	1.74786809746676	0	1
打炮	80	1822	77	159	265	0.192464085	5.23689743549094	3.98233146593188	1
彩票群	67	1369	70	353	210	0.129149264	5.7836983667571	4.83646195307577	1
一切都是浮云	79	603	66	80	100	0.347123846	2.96325307788537	0.693147180559945	1
pྉkྉ群	56	27	19	4	85	NULL	1.33217904021012	0	1
老时时彩	961	344	41	7	5	NULL	1.79175946922805	0.693147180559945	1
杏彩	339	471	91	100	160	0.164567484	4.68233270138551	3.48244992661915	0
18考研	536	2683	1218	483	387	NULL	5.07352993987526	4.84850251180674	0
0元购	2677	9666	5738	3128	4882	NULL	5.43136725789408	4.41021902941325	0
pia戏	290	535	981	353	642	0.127156021	5.0531577964874	3.40538665130152	0
月经不调	255	484	336	94	378	0.312491603	3.60426267853009	2.45925034084036	0
集成墙面	207	393	267	249	487	0.023461092	4.52417988332808	4.16287089777152	0
口试	3182	186	562	18	14	NULL	3.48301573370716	2.65932269770952	0
金牌营销	85	126	9	11	10	0.030687533	1.94591014905531	0	1
产品推广软件	107	72	7	NULL	7	0.012818551	NULL	NULL	1
口才	254	3875	334	560	1345	0.06972704	5.70219766646119	4.69765498554595	0
1908棋牌	55	1	86	3	NULL	0.335801722	1.92512119079082	1.32966134885476	1
执着	272	20846	187	2148	3355	0.725021372	5.48691857246562	4.49615681301798	0
pos机	1801	6799	4120	4160	4189	NULL	5.56968151163155	5.16152801095439	0
合乐	114	936	18	44	87	0.136346163	4.3284496091457	3.22353083198302	1
炎亚纶	156	834	191	170	157	0.12056377	4.99921094894702	3.47788779656708	0
宝马3系	272	317	120	166	133	0.09846611	4.18870544942756	3.83179297613047	0
咨询票培训票	246	NULL	NULL	NULL	NULL	0.056086507	NULL	NULL	1
收米	257	2313	215	638	520	0.164567484	5.25385724602655	4.16239636177533	0
开淘宝网店	436	1011	132	122	362	NULL	2.32185550989508	1.69627513851586	0
qq营销	500	385	447	116	295	NULL	4.07582487781239	3.58694928204614	0
重庆	2706	93616	6684	73837	48308	NULL	7.72763241289756	7.61867800134098	0
潜力股中短趋势线	112	5	141	4	5	0.086884199	1.03972077083992	0	1
jeep吉普	51	92	2	3	8	0.017999258	1.32966134885476	0.636514168294813	1
河南	1686	78627	4154	49344	28816	NULL	7.49265761547782	7.43267836846928	0
美白针	195	164	165	37	118	0.164567484	3.55968567910027	2.47787310931256	0
林学	63	4049	10	83	37	0.066468581	4.51311519643031	3.2760976031671	1
我要找工作	159	13	210	5	1	0.802341298	1.94591014905531	1.09861228866811	1
网上兼职	139	87	151	83	81	0.259059059	0.569009421181756	0	1
蝶阀厂家	103	19	14	5	6	0.054251358	1.15374194270109	0.867563228481461	1
师友	68	444	15	58	105	0.565068967	4.53425364779994	3.36274100073709	1
宝马7系	153	55	44	24	58	0.046646067	3.75885799299103	2.97613880133844	0
财务公司	2602	371	2271	144	143	NULL	4.85495847006612	3.95548401617329	0
比分	167	2262	10	132	604	0.459307905	4.10744716125327	3.57805357491118	1
中国银行	2054	1056	1737	189	294	NULL	4.87281770073182	4.13893074539095	0
人才招聘	246	2522	954	2366	3967	0.11079454	5.86520015988411	5.72471181540414	0
扬州	281	13414	707	7630	5038	0.046443912	7.304747207997	7.21335863209999	0
塑身	176	702	244	189	306	0.022993743	4.87462152670296	3.82382956446806	0
双颖	191	3187	244	1771	866	0.199839949	5.07611366547324	3.22693980981952	0
儿童牙齿矫正	119	2	7	1	2	0.065610954	0.693147180559945	0	1
比亚迪俱乐部	85	42	4	12	2	0.040626495	2.48832774336859	2.39789527279837	1
中华骏捷	52	57	6	46	20	0.040495919	3.59069979158534	3.17736828255238	1
精品哞哞	50	50	1	1	NULL	0.418406463	0	0	1
胎教	2187	2479	2458	265	3008	NULL	4.0165040771653	3.89187914161017	0
福彩3d计划	223	168	16	9	11	0.04211992	1.09861228866811	1.09861228866811	1
重点小学	53	26	16	7	9	0.131567715	2.35167330190463	1.09861228866811	1
产后缩阴	63	3	4	1	NULL	0.210084052	0	0	1
网上赚钱打字群	59	59	1	1	1	0.22256199	0	0	1
coser	399	1305	1116	470	1963	0.032619575	5.9419281841655	5.13530484669563	0
公务员面试	215	872	777	415	312	0.026348719	4.19722463463866	4.59867617512647	0
呼死	465	844	65	50	170	NULL	3.1309763617159	1.72785233083405	0
联通手机通话记录	138	117	6	NULL	1	0.069946129	NULL	NULL	1
拳皇命运	627	1633	42	88	70	NULL	4.06133558604298	3.06323384009823	0
乐天	152	15136	110	793	545	0.249892112	6.09413526335156	5.27437754601055	1
汽车抵押贷款	54	202	105	81	217	0.003870305	4.27864130053851	3.91890554042879	1
交流部	64	1367	10	456	73	0.414452037	6.55937114946803	5.77887973522766	1
早教资料	298	119	31	28	69	0.058327934	2.69042917423175	2.16395565688206	0
战略学	55	29	4	NULL	NULL	0.024073754	NULL	NULL	1
进击的巨人	582	685	1375	317	447	NULL	5.08651469598501	4.18338873664723	0
论文代写	201	1050	311	360	691	0.073611198	4.8068945712693	4.12440900022098	0
激活码	11604	1545	4912	467	2110	NULL	5.4374109613565	4.2424907692232	0
手机定位找人	280	28	7	1	NULL	0.124968737	0	0	1
妖股龙头股涨停股	114	18	142	6	1	0.045115611	0.950270539233235	0.693147180559945	1
聪明	245	16877	127	610	3396	0.436402063	5.83705005469631	4.80152320774499	1
部队	215	33904	291	7469	4691	0.24643817	7.48414078434667	6.00708540430975	1
欧巴	181	8176	220	1226	1126	0.133714418	6.18108292442247	4.70239215557765	0
考研英语	239	575	819	361	311	0.008890092	4.71420867053709	4.05737395279976	0
千术教学	59	380	8	12	7	0.021833381	2.3894602821377	1.84622021932163	1
brothers	180	2412	11	317	126	0.052061527	5.21104857044384	3.15425616211626	1
大学生实习招聘	70	1	8	3	2	0.066120153	1.33217904021012	1.09861228866811	1
菲亚特500	59	7	8	NULL	1	0.222600876	NULL	NULL	1
信用卡中介	165	29	4	30	2	0.013588385	3.02823322265203	3.27168932232303	1
奶茶加盟	156	232	142	103	115	0.104070562	3.6892080635391	3.27808918926544	0
熹妃传	154	619	206	271	208	0.164567484	5.10983274075876	4.06499396610889	0
网站排名	287	208	279	65	264	0.052803862	2.90190659068963	2.32648875399901	0
捷达	171	1008	230	530	679	0.037398904	5.3118867158628	5.05022724438776	0
影视▄视频秀	1123	NULL	1	NULL	NULL	NULL	NULL	NULL	1
购物分享	1013	2808	332	2452	1083	NULL	3.92905185035989	3.33292404021511	0
事业单位	35473	6630	7040	5291	6939	NULL	5.47438373036457	5.40534462273611	1
淘宝培训	330	498	428	144	147	0.008885799	4.59308374570668	3.73197789372734	0
原油沥青	408	282	92	129	79	NULL	4.15442282030414	3.9783949318901	0
snh48▄lse▄女儿国	908	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
奉献	348	10438	319	397	5287	0.48388582	4.90560915212956	4.0813546929359	1
上分	407	25565	1219	4541	17764	NULL	5.55659714944713	3.70215416264707	0
牛市	3911	2264	5374	719	1864	NULL	5.55713918879384	4.92803961771105	0
金三实体娃娃	73	1	16	3	2	0.094800391	1.6094379124341	0	1
微软	4647	2277	5284	586	1503	NULL	5.73329794089345	5.00573403167812	0
黑丝	297	1792	355	382	218	0.057630197	5.6561258069581	4.36255535793166	0
腐男腐女	166	633	529	138	798	0.210022404	4.66978917567853	3.32368840156674	0
环境检测方法	50	NULL	NULL	NULL	NULL	0.109956095	NULL	NULL	1
信用卡提额度	151	40	12	5	18	0.011183558	1.6094379124341	0.693147180559945	1
软骨隆鼻	175	22	2	NULL	4	0.017722843	NULL	NULL	1
南洋商业银行	301	134	1	NULL	NULL	0.006179827	NULL	NULL	1
滚球24小时推荐	88	1	NULL	NULL	NULL	0.173849496	NULL	NULL	1
团委	532	23346	51	1635	658	NULL	6.37785702734123	5.83996822462411	0
世勋	284	902	331	168	286	0.226580434	5.12530916122193	3.16719967930217	0
黄秋葵花茶	52	55	7	NULL	2	0.019448857	NULL	NULL	1
劳动报酬	317	12	338	2	23	0.082015424	1.38629436111989	0.693147180559945	1
托儿所加盟	78	1	70	2	NULL	0.299790826	1.09861228866811	1.09861228866811	1
短信轰炸机	364	77	30	9	17	0.065954618	2.73633905110507	0.636514168294813	1
思考致富	63	35	3	7	4	0.051322159	1.90615474653985	1.09861228866811	1
技术分析	1177	2734	2028	301	2527	NULL	4.91079253051743	4.70081186099837	1
娱乐闲	74	433	NULL	1	4	0.27127063	0.693147180559945	0	1
学术部	102	3067	2	112	66	0.130406131	5.01589241246866	3.92220352655749	1
水友群	89	7249	232	7946	2602	0.818113367	7.58804397503968	5.58887244653861	1
标致301俱乐部	60	2	2	1	NULL	0.151149254	0	0	1
六閤彩	310	560	88	97	79	0.170344369	2.71905802020821	1.03972077083992	1
游戏群	1248	106038	2475	35649	34469	NULL	7.57239166827871	6.07111366803218	1
htc	370	1566	638	367	1011	0.052557488	5.21943592387713	4.43929363450687	0
淘宝白菜群	319	509	1045	588	443	0.018796094	4.21978184476601	1.19104234551694	0
手机靓号	360	1794	955	3004	2221	0.0126347	5.64335468150314	5.42411668245588	0
宝宝择校	50	1	NULL	NULL	NULL	0.054469633	NULL	NULL	1
妹控	166	493	426	120	423	0.080212817	4.98534989368527	3.54263288866245	0
4s店	211	3199	386	798	2558	0.164567484	6.24264214864499	5.55618114705195	0
日用品	393	2586	808	729	1643	NULL	5.73597485801208	5.0175742261842	0
代聊	50	465	240	745	1176	0.164567484	4.64126608672682	4.03074127909683	1
品牌.产品	1160	30633	1977	5	32	NULL	1.6094379124341	1.09861228866811	1
金牛座	5644	1187	1899	317	588	NULL	5.31076274952717	4.00585716249329	0
母校	193	8558	78	437	1044	0.711031314	5.48971268353984	4.11635237830673	0
牛仔裤	260	1424	679	674	1018	0.060222306	5.20410650289623	4.07665625788956	0
代办信用	168	22	NULL	NULL	3	0.020438978	NULL	NULL	1
排长	80	278	71	30	28	0.335467594	4.08195536015177	2.54003630382098	1
国名帅哥gg；	487	17	87	3	NULL	NULL	0	0	1
qq流量号	372	82	115	63	34	0.247409534	2.6768985293433	1.22810585146814	0
单身福利	200	304	836	883	498	0.120415874	4.13285610956553	5.44347244560453	0
安慰vwe	57	NULL	NULL	NULL	NULL	0.583459793	NULL	NULL	1
经济师	757	570	812	495	359	NULL	4.82427712615536	4.4347471106846	0
以车会友	226	4058	589	109	6173	0.323646611	4.70822503597244	4.11040445322856	0
